,timestamp,packet_length,ip_src,ip_dst,ip_version,ip_proto,ip_ttl,protocol,src_port,dst_port,udp_length,tcp_payload_size,tcp_seq,tcp_ack_flag,tcp_window_size,quic_length,quic_pkt_number,quic_frame,quic_header_encrypted,tls_header_encrypted
3898,1740741280.735269914,330,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,294,,,,,286,,,True,
3899,1740741280.738846861,71,142.250.75.35,192.168.80.128,4,17,128,QUIC,443,38139,35,,,,,27,,,True,
3900,1740741280.742077958,1296,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,1260,,,,,1252,,,True,
3901,1740741280.742167889,1093,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,1057,,,,,1049,,,True,
3902,1740741280.749511965,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3903,1740741280.749512108,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3904,1740741280.749512124,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3905,1740741280.749581195,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3906,1740741280.749613780,877,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,841,,,,,833,,,True,
3907,1740741280.750049336,84,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,48,,,,,40,,,True,
3908,1740741280.750162240,1296,192.168.80.128,35.186.224.24,4,17,64,QUIC,33705,443,1260,,,,,128,2,PING,False,
3909,1740741280.752427702,71,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,35,,,,,27,,,True,
3910,1740741280.752427777,439,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,403,,,,,395,,,True,
3911,1740741280.752427794,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3912,1740741280.752427812,974,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,938,,,,,930,,,True,
3913,1740741280.753009115,56,192.168.80.128,142.250.75.35,4,6,64,TCP,43158,443,,0,2090,5869,65535,,,,,
3914,1740741280.753156483,84,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,48,,,,,40,,,True,
3915,1740741280.754502000,71,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,35,,,,,27,,,True,
3916,1740741280.755110344,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3917,1740741280.755110385,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3918,1740741280.755110410,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3919,1740741280.755110426,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3920,1740741280.755110443,280,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,244,,,,,236,,,True,
3921,1740741280.755302256,84,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,48,,,,,40,,,True,
3922,1740741280.755427857,440,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,404,,,,,396,,,True,
3923,1740741280.755464191,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3924,1740741280.755464215,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3925,1740741280.755464239,303,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,267,,,,,259,,,True,
3926,1740741280.755464255,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3927,1740741280.756027017,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3928,1740741280.756027057,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3929,1740741280.756027074,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3930,1740741280.756027091,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3931,1740741280.756027107,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3932,1740741280.756449827,77,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,41,,,,,33,,,True,
3933,1740741280.756449879,441,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,405,,,,,397,,,True,
3934,1740741280.756449896,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3935,1740741280.756449913,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3936,1740741280.756449928,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3937,1740741280.756959765,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3938,1740741280.756959847,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3939,1740741280.756959872,681,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,645,,,,,637,,,True,
3940,1740741280.756959890,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3941,1740741280.756959908,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3942,1740741280.757071218,85,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,49,,,,,41,,,True,
3943,1740741280.757386797,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3944,1740741280.757386823,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3945,1740741280.757462962,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3946,1740741280.757497292,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3947,1740741280.757556703,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3948,1740741280.757781187,84,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,48,,,,,40,,,True,
3949,1740741280.757893155,84,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,48,,,,,40,,,True,
3950,1740741280.757935057,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3951,1740741280.757935108,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3952,1740741280.757965820,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3953,1740741280.757965838,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3954,1740741280.758021836,84,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,48,,,,,40,,,True,
3955,1740741280.758981045,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3956,1740741280.758981147,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3957,1740741280.758981170,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3958,1740741280.758981192,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3959,1740741280.759496782,1296,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,33705,1260,,,,,1252,3,ACK,False,
3960,1740741280.759509221,84,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,48,,,,,40,,,True,
3961,1740741280.772892876,1296,192.168.80.128,35.186.224.24,4,17,64,QUIC,33705,443,1260,,,,,128,3,PING,False,
3962,1740741280.778094586,71,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,35,,,,,27,,,True,
3963,1740741280.778094626,71,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,35,,,,,27,,,True,
3964,1740741280.784841523,1296,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,33705,1260,,,,,1252,4,ACK,False,
3965,1740741280.784843071,1296,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,33705,1260,,,,,957,5,CRYPTO,False,
3966,1740741280.784843092,1292,142.250.75.131,192.168.80.128,4,17,128,QUIC,443,60548,1256,,,,,1248,,,True,
3967,1740741280.784843112,1168,142.250.75.131,192.168.80.128,4,17,128,QUIC,443,60548,1132,,,,,1124,,,True,
3968,1740741280.784843131,320,142.250.75.131,192.168.80.128,4,17,128,QUIC,443,60548,284,,,,,276,,,True,
3969,1740741280.784843149,71,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,35,,,,,27,,,True,
3970,1740741280.787353286,82,192.168.80.128,142.250.75.131,4,17,64,QUIC,60548,443,46,,,,,38,,,True,
3971,1740741280.788010778,218,192.168.80.128,35.186.224.24,4,17,64,QUIC,33705,443,182,,,,,81,,,True,
3972,1740741280.791141591,71,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,35,,,,,27,,,True,
3973,1740741280.792769233,615,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,33705,579,,,,,571,,,True,
3974,1740741280.792769334,168,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,33705,132,,,,,124,,,True,
3975,1740741280.793071945,75,192.168.80.128,35.186.224.24,4,17,64,QUIC,33705,443,39,,,,,31,,,True,
3976,1740741280.797937741,601,35.186.224.24,192.168.80.128,4,6,128,TLSv1.3,443,56366,,545,4568,3102,64240,,,,,True
3977,1740741280.798777301,95,192.168.80.128,35.186.224.24,4,6,64,TLSv1.3,56366,443,,39,3102,5113,65535,,,,,True
3978,1740741280.798962269,62,35.186.224.24,192.168.80.128,4,6,128,TCP,443,56366,,0,5113,3141,64240,,,,,
3979,1740741280.807916779,71,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,35,,,,,27,,,True,
3980,1740741280.807916995,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3981,1740741280.807917012,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3982,1740741280.807917030,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3983,1740741280.807917046,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3984,1740741280.807917062,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3985,1740741280.807917079,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3986,1740741280.807917097,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3987,1740741280.807941122,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3988,1740741280.809146820,87,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,51,,,,,43,,,True,
3989,1740741280.811952827,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3990,1740741280.811952967,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3991,1740741280.811952984,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3992,1740741280.811953000,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3993,1740741280.811953017,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3994,1740741280.811953032,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3995,1740741280.811953049,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3996,1740741280.811953064,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3997,1740741280.811984046,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
3998,1740741280.812776886,88,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,52,,,,,44,,,True,
3999,1740741280.817979501,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4000,1740741280.817979707,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4001,1740741280.817979729,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4002,1740741280.817979746,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4003,1740741280.817979763,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4004,1740741280.817979779,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4005,1740741280.817979797,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4006,1740741280.817979814,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4007,1740741280.818003163,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4008,1740741280.818003182,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4009,1740741280.818003199,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4010,1740741280.818003219,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4011,1740741280.818003241,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4012,1740741280.818003257,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4013,1740741280.818003273,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4014,1740741280.818003289,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4015,1740741280.818022097,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4016,1740741280.818022114,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4017,1740741280.818022131,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4018,1740741280.818022147,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4019,1740741280.818022162,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4020,1740741280.818022178,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4021,1740741280.818022194,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4022,1740741280.818022209,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4023,1740741280.818030378,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4024,1740741280.818030403,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4025,1740741280.818030419,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4026,1740741280.818030436,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4027,1740741280.818030451,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4028,1740741280.818030467,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4029,1740741280.818030483,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4030,1740741280.818030499,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4031,1740741280.818046320,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4032,1740741280.818046337,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4033,1740741280.818046354,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4034,1740741280.818046370,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4035,1740741280.818046385,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4036,1740741280.818046400,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4037,1740741280.818046417,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4038,1740741280.818046432,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4039,1740741280.818062838,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4040,1740741280.818062856,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4041,1740741280.818062873,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4042,1740741280.818062889,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4043,1740741280.818062909,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4044,1740741280.818062926,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4045,1740741280.818062943,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4046,1740741280.820488618,88,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,52,,,,,44,,,True,
4047,1740741280.826053768,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4048,1740741280.826053907,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4049,1740741280.826053925,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4050,1740741280.826053941,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4051,1740741280.826053958,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4052,1740741280.826053974,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4053,1740741280.826053992,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4054,1740741280.826054009,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4055,1740741280.826071760,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4056,1740741280.826071778,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4057,1740741280.826071799,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4058,1740741280.826071816,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4059,1740741280.826071832,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4060,1740741280.826071847,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4061,1740741280.826071862,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4062,1740741280.826071882,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4063,1740741280.826094221,72,142.250.75.131,192.168.80.128,4,17,128,QUIC,443,60548,36,,,,,28,,,True,
4064,1740741280.826094243,71,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,33705,35,,,,,27,,,True,
4065,1740741280.829321584,89,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,53,,,,,45,,,True,
4066,1740741280.833087235,76,192.168.80.128,34.120.195.249,4,6,64,TCP,55920,443,,0,0,0,64240,,,,,
4067,1740741280.839056946,62,34.120.195.249,192.168.80.128,4,6,128,TCP,443,55920,,0,0,1,64240,,,,,
4068,1740741280.839081263,56,192.168.80.128,34.120.195.249,4,6,64,TCP,55920,443,,0,1,1,64240,,,,,
4069,1740741280.840670604,1964,192.168.80.128,34.120.195.249,4,6,64,TLSv1,55920,443,,1908,1,1,64240,,,,,True
4070,1740741280.840970467,62,34.120.195.249,192.168.80.128,4,6,128,TCP,443,55920,,0,1,1461,64240,,,,,
4071,1740741280.840970717,62,34.120.195.249,192.168.80.128,4,6,128,TCP,443,55920,,0,1,1909,64240,,,,,
4072,1740741280.869284360,449,192.168.80.128,146.75.122.251,4,17,64,QUIC,40393,443,413,,,,,405,,,True,
4073,1740741280.871826513,3593,34.120.195.249,192.168.80.128,4,6,128,TLSv1.2,443,55920,,3537,1,1909,64240,,,,,True
4074,1740741280.871845357,56,192.168.80.128,34.120.195.249,4,6,64,TCP,55920,443,,0,1909,3538,65535,,,,,
4075,1740741280.871913465,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4076,1740741280.871913488,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4077,1740741280.871948132,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4078,1740741280.871948150,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4079,1740741280.871988018,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4080,1740741280.871988042,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4081,1740741280.871988059,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4082,1740741280.871988076,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4083,1740741280.871988091,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4084,1740741280.871988107,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4085,1740741280.871988122,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4086,1740741280.871988139,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4087,1740741280.872004474,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4088,1740741280.872004492,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4089,1740741280.872004514,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4090,1740741280.872004530,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4091,1740741280.872004547,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4092,1740741280.872004562,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4093,1740741280.872004578,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4094,1740741280.872004600,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4095,1740741280.872019232,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4096,1740741280.872019250,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4097,1740741280.872019267,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4098,1740741280.872019283,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
4099,1740741280.872019300,1324,146.75.122.251,192.168.80.128,4,17,128,QUIC,443,40393,1288,,,,,1280,,,True,
