,timestamp,packet_length,ip_src,ip_dst,ip_version,ip_proto,ip_ttl,protocol,src_port,dst_port,udp_length,quic_length,quic_pkt_number,quic_frame,quic_header_encrypted,tcp_payload_size,tcp_seq,tcp_ack_flag,tcp_window_size,tls_header_encrypted
3588,1740822988.761940696,7356,185.15.59.240,192.168.80.128,4,6,128,TLSv1.3,443,38312,,,,,,7300,957256,14386,64240,True
3589,1740822988.762843758,2976,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,2920,964556,14386,64240,
3590,1740822988.763357440,7356,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,7300,967476,14386,64240,
3591,1740822988.763904153,4436,185.15.59.240,192.168.80.128,4,6,128,TLSv1.3,443,38312,,,,,,4380,974776,14386,64240,True
3592,1740822988.764808450,92,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,36,14386,979156,65535,True
3593,1740822988.764888216,7356,185.15.59.240,192.168.80.128,4,6,128,TLSv1.3,443,38312,,,,,,7300,979156,14386,64240,True
3594,1740822988.764928340,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,986456,14422,64240,
3595,1740822988.765173115,92,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,36,14422,986456,65535,True
3596,1740822988.765243441,92,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,36,14458,986456,65535,True
3597,1740822988.765283501,92,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,36,14494,986456,65535,True
3598,1740822988.765357957,91,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,35,14530,986456,65535,True
3599,1740822988.765422737,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,986456,14458,64240,
3600,1740822988.765422787,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,986456,14494,64240,
3601,1740822988.765422817,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,986456,14530,64240,
3602,1740822988.765422845,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,986456,14565,64240,
3603,1740822988.766180090,4436,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,4380,986456,14565,64240,
3604,1740822988.766779091,7356,185.15.59.240,192.168.80.128,4,6,128,TLSv1.3,443,38312,,,,,,7300,990836,14565,64240,True
3605,1740822988.766976143,56,192.168.80.128,185.15.59.240,4,6,64,TCP,38312,443,,,,,,0,14565,998136,65535,
3606,1740822988.767643607,7356,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,7300,998136,14565,64240,
3607,1740822988.768510118,56,192.168.80.128,185.15.59.240,4,6,64,TCP,38312,443,,,,,,0,14565,1005436,65535,
3608,1740822988.768827562,4436,185.15.59.240,192.168.80.128,4,6,128,TLSv1.3,443,38312,,,,,,4380,1005436,14565,64240,True
3609,1740822988.769052545,7356,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,7300,1009816,14565,64240,
3610,1740822988.771849823,56,192.168.80.128,185.15.59.240,4,6,64,TCP,38312,443,,,,,,0,14565,1017116,65535,
3611,1740822988.775021649,40936,185.15.59.240,192.168.80.128,4,6,128,TLSv1.3,443,38312,,,,,,40880,1017116,14565,64240,True
3612,1740822988.775063349,7356,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,7300,1057996,14565,64240,
3613,1740822988.775364728,2976,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,2920,1065296,14565,64240,
3614,1740822988.776319939,7356,185.15.59.240,192.168.80.128,4,6,128,TLSv1.3,443,38312,,,,,,7300,1068216,14565,64240,True
3615,1740822988.777076151,2976,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,2920,1075516,14565,64240,
3616,1740822988.778273534,2975,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,2919,1078436,14565,64240,
3617,1740822988.815877116,56,192.168.80.128,185.15.59.240,4,6,64,TCP,38312,443,,,,,,0,14565,1081355,65535,
3618,1740822988.816209390,30716,185.15.59.240,192.168.80.128,4,6,128,TLSv1.3,443,38312,,,,,,30660,1081355,14565,64240,True
3619,1740822988.816229712,62,185.15.59.240,192.168.80.128,4,6,128,TLSv1.3,443,38312,,,,,,4,1112015,14565,64240,True
3620,1740822988.817735817,56,192.168.80.128,185.15.59.240,4,6,64,TCP,38312,443,,,,,,0,14565,1112019,65535,
3621,1740822989.733602232,147,192.168.80.128,185.15.59.224,4,6,64,TLSv1.3,46994,443,,,,,,91,17084,567636,65535,True
3622,1740822989.733926002,62,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,0,567636,17175,64240,
3623,1740822989.796846474,1360,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,1304,567636,17175,64240,True
3624,1740822989.796870838,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17175,568940,65535,
3625,1740822989.797461926,91,192.168.80.128,185.15.59.224,4,6,64,TLSv1.3,46994,443,,,,,,35,17175,568940,65535,True
3626,1740822989.797647589,62,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,0,568940,17210,64240,
3627,1740822989.798506249,138,192.168.80.128,185.15.59.224,4,6,64,TLSv1.3,46994,443,,,,,,82,17210,568940,65535,True
3628,1740822989.798799694,62,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,0,568940,17292,64240,
3629,1740822989.971291494,2605,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,2549,568940,17292,64240,True
3630,1740822989.971395813,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17292,571489,65535,
3631,1740822990.239744061,158,192.168.80.128,185.15.59.224,4,6,64,TLSv1.3,46994,443,,,,,,102,17292,571489,65535,True
3632,1740822990.240054830,62,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,0,571489,17394,64240,
3633,1740822990.286710001,91,192.168.80.128,185.15.59.224,4,6,64,TLSv1.3,46994,443,,,,,,35,17394,571489,65535,True
3634,1740822990.287017206,62,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,0,571489,17429,64240,
3635,1740822990.303774070,2581,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,2525,571489,17429,64240,True
3636,1740822990.303907431,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17429,574014,65535,
3637,1740822990.766635356,143,192.168.80.128,185.15.59.224,4,6,64,TLSv1.3,46994,443,,,,,,87,17429,574014,65535,True
3638,1740822990.766944411,62,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,0,574014,17516,64240,
3639,1740822990.830330550,2550,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,2494,574014,17516,64240,True
3640,1740822990.830522643,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17516,576508,65535,
3641,1740822990.907291834,131,192.168.80.128,185.15.59.224,4,6,64,TLSv1.3,46994,443,,,,,,75,17516,576508,65535,True
3642,1740822990.908120393,62,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,0,576508,17591,64240,
3643,1740822990.971360382,5896,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,5840,576508,17591,64240,
3644,1740822990.971434846,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17591,582348,65535,
3645,1740822990.972337379,5896,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,5840,582348,17591,64240,
3646,1740822990.972378185,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17591,588188,65535,
3647,1740822990.973423042,2976,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,2920,588188,17591,64240,True
3648,1740822990.973461306,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17591,591108,65535,
3649,1740822990.977300752,2976,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,2920,591108,17591,64240,
3650,1740822990.977300886,5896,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,5840,594028,17591,64240,
3651,1740822990.977300901,2976,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,2920,599868,17591,64240,
3652,1740822990.977370413,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17591,602788,65535,
3653,1740822990.978266222,2976,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,2920,602788,17591,64240,
3654,1740822990.978315624,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17591,605708,65535,
3655,1740822990.979394164,5896,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,5840,605708,17591,64240,True
3656,1740822990.979432264,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17591,611548,65535,
3657,1740822990.980893218,2976,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,2920,611548,17591,64240,
3658,1740822990.981106925,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17591,614468,65535,
3659,1740822990.981916527,5896,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,5840,614468,17591,64240,
3660,1740822990.981953609,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17591,620308,65535,
3661,1740822990.987120956,14656,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,14600,620308,17591,64240,True
3662,1740822990.987200451,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17591,634908,65535,
3663,1740822990.987530723,2976,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,2920,634908,17591,64240,
3664,1740822990.987710375,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17591,637828,65535,
3665,1740822990.988688300,5896,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,5840,637828,17591,64240,True
3666,1740822990.988801017,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17591,643668,65535,
3667,1740822990.989802354,2976,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,2920,643668,17591,64240,
3668,1740822990.990081773,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17591,646588,65535,
3669,1740822990.990939136,4436,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,4380,646588,17591,64240,
3670,1740822990.990973646,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17591,650968,65535,
3671,1740822990.992317268,2976,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,2920,650968,17591,64240,
3672,1740822990.992473847,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17591,653888,65535,
3673,1740822990.993371109,4436,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,4380,653888,17591,64240,True
3674,1740822990.993531328,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17591,658268,65535,
3675,1740822990.997145842,452,192.168.80.128,185.15.59.224,4,6,64,TLSv1.3,46994,443,,,,,,396,17591,658268,65535,True
3676,1740822990.997436625,62,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,0,658268,17987,64240,
3677,1740822991.003152695,26336,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,26280,658268,17987,64240,True
3678,1740822991.007006298,17576,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,17520,684548,17987,64240,True
3679,1740822991.007091951,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17987,702068,65535,
3680,1740822991.007325104,180,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,124,14565,1112019,65535,True
3681,1740822991.007457347,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1112019,14689,64240,
3682,1740822991.007585841,225,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,169,14689,1112019,65535,True
3683,1740822991.007685709,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1112019,14858,64240,
3684,1740822991.008649208,8816,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,8760,702068,17987,64240,True
3685,1740822991.008676137,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17987,710828,65535,
3686,1740822991.009274010,2976,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,2920,710828,17987,64240,
3687,1740822991.009289583,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17987,713748,65535,
3688,1740822991.010438644,2976,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,2920,713748,17987,64240,
3689,1740822991.010448501,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17987,716668,65535,
3690,1740822991.011532971,2976,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,2920,716668,17987,64240,
3691,1740822991.011899954,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17987,719588,65535,
3692,1740822991.012754976,5896,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,5840,719588,17987,64240,True
3693,1740822991.013433095,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17987,725428,65535,
3694,1740822991.013772875,2976,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,2920,725428,17987,64240,
3695,1740822991.013796241,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17987,728348,65535,
3696,1740822991.014848775,2976,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,2920,728348,17987,64240,
3697,1740822991.014884909,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17987,731268,65535,
3698,1740822991.016069276,5896,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,5840,731268,17987,64240,
3699,1740822991.016096291,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17987,737108,65535,
3700,1740822991.017283705,2976,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,2920,737108,17987,64240,True
3701,1740822991.017310867,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17987,740028,65535,
3702,1740822991.018498468,4436,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,4380,740028,17987,64240,
3703,1740822991.019593274,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17987,744408,65535,
3704,1740822991.019687112,4436,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,4380,744408,17987,64240,
3705,1740822991.019726331,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17987,748788,65535,
3706,1740822991.020775345,4436,185.15.59.224,192.168.80.128,4,6,128,TCP,443,46994,,,,,,4380,748788,17987,64240,
3707,1740822991.022887106,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17987,753168,65535,
3708,1740822991.032280902,39476,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,39420,753168,17987,64240,True
3709,1740822991.033416739,2617,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,2561,792588,17987,64240,True
3710,1740822991.034406438,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17987,795149,65535,
3711,1740822991.058700507,238,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,182,14858,1112019,65535,True
3712,1740822991.058799845,259,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,203,15040,1112019,65535,True
3713,1740822991.058838747,247,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,191,15243,1112019,65535,True
3714,1740822991.058895882,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1112019,15040,64240,
3715,1740822991.059024585,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1112019,15243,64240,
3716,1740822991.059024618,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1112019,15434,64240,
3717,1740822991.062608571,251,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,195,15434,1112019,65535,True
3718,1740822991.062671844,210,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,154,15629,1112019,65535,True
3719,1740822991.062704848,277,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,221,15783,1112019,65535,True
3720,1740822991.062737479,204,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,148,16004,1112019,65535,True
3721,1740822991.062741406,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1112019,15629,64240,
3722,1740822991.062741428,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1112019,15783,64240,
3723,1740822991.062769926,349,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,293,16152,1112019,65535,True
3724,1740822991.062818706,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1112019,16004,64240,
3725,1740822991.062854656,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1112019,16152,64240,
3726,1740822991.062854693,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1112019,16445,64240,
3727,1740822991.068628254,24714,185.15.59.224,192.168.80.128,4,6,128,TLSv1.3,443,46994,,,,,,24658,795149,17987,64240,True
3728,1740822991.070905284,56,192.168.80.128,185.15.59.224,4,6,64,TCP,46994,443,,,,,,0,17987,819807,65535,
3729,1740822991.076702989,1308,185.15.59.240,192.168.80.128,4,6,128,TLSv1.3,443,38312,,,,,,1252,1112019,16445,64240,True
3730,1740822991.076719349,56,192.168.80.128,185.15.59.240,4,6,64,TCP,38312,443,,,,,,0,16445,1113271,65535,
3731,1740822991.085353360,195,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,139,16445,1113271,65535,True
3732,1740822991.085421231,213,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,157,16584,1113271,65535,True
3733,1740822991.085461336,167,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,111,16741,1113271,65535,True
3734,1740822991.085488246,312,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,256,16852,1113271,65535,True
3735,1740822991.085515553,172,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,116,17108,1113271,65535,True
3736,1740822991.085520325,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,16584,64240,
3737,1740822991.085520502,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,16741,64240,
3738,1740822991.085520521,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,16852,64240,
3739,1740822991.085572055,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,17108,64240,
3740,1740822991.085572076,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,17224,64240,
3741,1740822991.085591464,308,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,252,17224,1113271,65535,True
3742,1740822991.085640215,167,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,111,17476,1113271,65535,True
3743,1740822991.085677377,206,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,150,17587,1113271,65535,True
3744,1740822991.085701604,315,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,259,17737,1113271,65535,True
3745,1740822991.085712475,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,17476,64240,
3746,1740822991.085731969,454,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,398,17996,1113271,65535,True
3747,1740822991.085747450,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,17587,64240,
3748,1740822991.085747470,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,17737,64240,
3749,1740822991.085770851,493,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,437,18394,1113271,65535,True
3750,1740822991.085811714,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,17996,64240,
3751,1740822991.085811733,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,18394,64240,
3752,1740822991.085813934,225,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,169,18831,1113271,65535,True
3753,1740822991.085831740,180,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,124,19000,1113271,65535,True
3754,1740822991.085865719,337,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,281,19124,1113271,65535,True
3755,1740822991.085869340,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,18831,64240,
3756,1740822991.085869358,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,19000,64240,
3757,1740822991.085893872,363,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,307,19405,1113271,65535,True
3758,1740822991.085905612,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,19124,64240,
3759,1740822991.085928508,412,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,356,19712,1113271,65535,True
3760,1740822991.085965875,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,19405,64240,
3761,1740822991.085968380,170,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,114,20068,1113271,65535,True
3762,1740822991.086002679,217,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,161,20182,1113271,65535,True
3763,1740822991.086012019,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,19712,64240,
3764,1740822991.086012045,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,20068,64240,
3765,1740822991.086030437,348,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,292,20343,1113271,65535,True
3766,1740822991.086053034,252,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,196,20635,1113271,65535,True
3767,1740822991.086076418,267,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,211,20831,1113271,65535,True
3768,1740822991.086105801,367,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,311,21042,1113271,65535,True
3769,1740822991.086106959,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,20182,64240,
3770,1740822991.086152110,369,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,313,21353,1113271,65535,True
3771,1740822991.086153647,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,20343,64240,
3772,1740822991.086153672,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,20635,64240,
3773,1740822991.086153704,62,185.15.59.240,192.168.80.128,4,6,128,TCP,443,38312,,,,,,0,1113271,20831,64240,
3774,1740822991.086184048,437,192.168.80.128,185.15.59.240,4,6,64,TLSv1.3,38312,443,,,,,,381,21666,1113271,65535,True
