,timestamp,packet_length,ip_src,ip_dst,ip_version,ip_proto,ip_ttl,protocol,src_port,dst_port,tcp_payload_size,tcp_seq,tcp_ack_flag,tcp_window_size,tls_header_encrypted,udp_length,quic_length,quic_pkt_number,quic_frame,quic_header_encrypted
16412,1740823249.522972540,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16413,1740823249.522972572,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16414,1740823249.522972590,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16415,1740823249.522972608,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16416,1740823249.523663335,78,192.168.80.128,157.240.195.15,4,17,64,QUIC,59291,443,,,,,,42,34,,,True
16417,1740823249.524741412,314,146.75.121.108,192.168.80.128,4,6,128,TLSv1.2,443,53958,258,3942,1993,64240,True,,,,,
16418,1740823249.525698991,929,2.17.190.73,192.168.80.128,4,6,128,TCP,80,57728,873,3497,2197,64240,,,,,,
16419,1740823249.525699094,80,142.250.75.98,192.168.80.128,4,17,128,QUIC,443,43011,,,,,,44,36,,,True
16420,1740823249.526986138,75,192.168.80.128,142.250.75.98,4,17,64,QUIC,43011,443,,,,,,39,31,,,True
16421,1740823249.527091078,495,192.168.80.128,2.17.190.73,4,6,64,TCP,57728,80,439,2197,4370,58998,,,,,,
16422,1740823249.527388157,62,2.17.190.73,192.168.80.128,4,6,128,TCP,80,57728,0,4370,2636,64240,,,,,,
16423,1740823249.530353303,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16424,1740823249.530353560,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16425,1740823249.530353580,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16426,1740823249.530353599,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16427,1740823249.530353617,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16428,1740823249.531730201,78,192.168.80.128,157.240.195.15,4,17,64,QUIC,59291,443,,,,,,42,34,,,True
16429,1740823249.534505078,1296,192.168.80.128,142.250.75.35,4,17,64,QUIC,35632,443,,,,,,1260,1252,0,CRYPTO,False
16430,1740823249.534557176,1296,192.168.80.128,142.250.75.35,4,17,64,QUIC,35632,443,,,,,,1260,896,1,CRYPTO,False
16431,1740823249.536210348,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16432,1740823249.536210492,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16433,1740823249.536210510,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16434,1740823249.536210528,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16435,1740823249.536352311,78,192.168.80.128,157.240.195.15,4,17,64,QUIC,59291,443,,,,,,42,34,,,True
16436,1740823249.537252040,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16437,1740823249.537252072,92,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,35554,,,,,,56,48,,,True
16438,1740823249.537324584,1296,192.168.80.128,157.240.195.15,4,17,64,QUIC,35554,443,,,,,,1260,1252,2,CRYPTO,False
16439,1740823249.537360367,1296,192.168.80.128,157.240.195.15,4,17,64,QUIC,35554,443,,,,,,1260,797,3,CRYPTO,False
16440,1740823249.538659869,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,35554,,,,,,1240,1232,14209407,CRYPTO,False
16441,1740823249.538659912,258,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,35554,,,,,,222,214,,,True
16442,1740823249.539493237,132,192.168.80.128,157.240.195.15,4,17,64,QUIC,35554,443,,,,,,96,49,,,True
16443,1740823249.539920639,124,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,35554,,,,,,88,80,,,True
16444,1740823249.539920682,314,146.75.121.108,192.168.80.128,4,6,128,TLSv1.2,443,53948,258,3942,1994,64239,True,,,,,
16445,1740823249.539932422,56,192.168.80.128,146.75.121.108,4,6,64,TCP,53948,443,0,1994,0,0,,,,,,
16446,1740823249.540292444,133,192.168.80.128,157.240.195.15,4,17,64,QUIC,35554,443,,,,,,97,50,,,True
16447,1740823249.541324736,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16448,1740823249.541324809,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16449,1740823249.541324883,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16450,1740823249.541324901,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16451,1740823249.541324921,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16452,1740823249.542461170,330,91.228.74.200,192.168.80.128,4,6,128,TLSv1.2,443,57948,274,3067,2001,64239,True,,,,,
16453,1740823249.542470653,56,192.168.80.128,91.228.74.200,4,6,64,TCP,57948,443,0,2001,0,0,,,,,,
16454,1740823249.545027891,78,192.168.80.128,157.240.195.15,4,17,64,QUIC,59291,443,,,,,,42,34,,,True
16455,1740823249.546589355,76,192.168.80.128,142.250.75.104,4,6,64,TCP,60290,443,0,0,0,64240,,,,,,
16456,1740823249.547297029,76,192.168.80.128,146.75.120.157,4,6,64,TCP,36928,443,0,0,0,64240,,,,,,
16457,1740823249.549743228,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16458,1740823249.549743257,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16459,1740823249.549743275,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16460,1740823249.549743293,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16461,1740823249.550475637,78,192.168.80.128,157.240.195.15,4,17,64,QUIC,59291,443,,,,,,42,34,,,True
16462,1740823249.551135649,76,192.168.80.128,13.226.2.4,4,6,64,TCP,50562,443,0,0,0,64240,,,,,,
16463,1740823249.551211472,76,192.168.80.128,142.250.75.174,4,6,64,TCP,40004,443,0,0,0,64240,,,,,,
16464,1740823249.551446043,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16465,1740823249.551446129,87,142.250.75.35,192.168.80.128,4,17,128,QUIC,443,35632,,,,,,51,43,1,ACK,False
16466,1740823249.553429599,1296,142.250.75.35,192.168.80.128,4,17,128,QUIC,443,35632,,,,,,1260,1252,2,ACK,False
16467,1740823249.553429683,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16468,1740823249.553429701,1276,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,1240,1232,,,True
16469,1740823249.553586257,78,192.168.80.128,157.240.195.15,4,17,64,QUIC,59291,443,,,,,,42,34,,,True
16470,1740823249.554837866,62,142.250.75.104,192.168.80.128,4,6,128,TCP,443,60290,0,0,1,64240,,,,,,
16471,1740823249.554865056,56,192.168.80.128,142.250.75.104,4,6,64,TCP,60290,443,0,1,1,64240,,,,,,
16472,1740823249.555934330,1965,192.168.80.128,142.250.75.104,4,6,64,TLSv1,60290,443,1909,1,1,64240,True,,,,,
16473,1740823249.556272765,62,142.250.75.104,192.168.80.128,4,6,128,TCP,443,60290,0,1,1461,64240,,,,,,
16474,1740823249.556422820,757,142.250.75.67,192.168.80.128,4,6,128,TCP,80,39732,701,6225,3933,64240,,,,,,
16475,1740823249.556422881,62,142.250.75.104,192.168.80.128,4,6,128,TCP,443,60290,0,1,1910,64240,,,,,,
16476,1740823249.556436668,56,192.168.80.128,142.250.75.67,4,6,64,TCP,39732,80,0,3933,6926,63974,,,,,,
16477,1740823249.559545481,56,192.168.80.128,185.89.211.116,4,6,64,TCP,32954,443,0,1995,2663,65535,,,,,,
16478,1740823249.559856117,62,185.89.211.116,192.168.80.128,4,6,128,TCP,443,32954,0,2663,1996,64239,,,,,,
16479,1740823249.560506465,120,192.168.80.128,157.240.195.15,4,6,64,TLSv1.3,44156,443,64,1906,2771,65535,True,,,,,
16480,1740823249.560770419,62,157.240.195.15,192.168.80.128,4,6,128,TCP,443,44156,0,2771,1970,64240,,,,,,
16481,1740823249.561010717,148,192.168.80.128,157.240.195.15,4,6,64,TLSv1.3,44156,443,92,1970,2771,65535,True,,,,,
16482,1740823249.561234645,62,157.240.195.15,192.168.80.128,4,6,128,TCP,443,44156,0,2771,2062,64240,,,,,,
16483,1740823249.564875317,56,192.168.80.128,146.75.121.108,4,6,64,TCP,53958,443,0,1993,4200,65535,,,,,,
16484,1740823249.564952188,1296,192.168.80.128,13.226.2.126,4,17,64,QUIC,57971,443,,,,,,1260,1252,,,True
16485,1740823249.564954465,1259,192.168.80.128,13.226.2.126,4,17,64,QUIC,57971,443,,,,,,1223,1215,,,True
16486,1740823249.570369920,120,192.168.80.128,142.250.75.98,4,6,64,TLSv1.3,44418,443,64,1916,5437,65535,True,,,,,
16487,1740823249.570694375,62,142.250.75.98,192.168.80.128,4,6,128,TCP,443,44418,0,5437,1980,64240,,,,,,
16488,1740823249.572363610,62,142.250.75.174,192.168.80.128,4,6,128,TCP,443,40004,0,0,1,64240,,,,,,
16489,1740823249.572385302,56,192.168.80.128,142.250.75.174,4,6,64,TCP,40004,443,0,1,1,64240,,,,,,
16490,1740823249.572427230,378,192.168.80.128,146.75.120.84,4,17,64,QUIC,58531,443,,,,,,342,334,,,True
16491,1740823249.572465079,62,13.226.2.4,192.168.80.128,4,6,128,TCP,443,50562,0,0,1,64240,,,,,,
16492,1740823249.572465108,399,185.89.211.116,192.168.80.128,4,6,128,TLSv1.2,443,32954,343,2663,1996,64239,True,,,,,
16493,1740823249.572469634,56,192.168.80.128,13.226.2.4,4,6,64,TCP,50562,443,0,1,1,64240,,,,,,
16494,1740823249.572484346,56,192.168.80.128,185.89.211.116,4,6,64,TCP,32954,443,0,1996,0,0,,,,,,
16495,1740823249.572629546,148,192.168.80.128,142.250.75.98,4,6,64,TLSv1.3,44418,443,92,1980,5437,65535,True,,,,,
16496,1740823249.572630467,92,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,59291,,,,,,56,48,,,True
16497,1740823249.572630492,62,2.17.190.73,192.168.80.128,4,6,128,TCP,80,34158,0,0,1,64240,,,,,,
16498,1740823249.572630518,2880,142.250.75.110,192.168.80.128,4,6,128,TLSv1.2,443,32894,2824,1,1910,64240,True,,,,,
16499,1740823249.572647985,56,192.168.80.128,2.17.190.73,4,6,64,TCP,34158,80,0,1,1,64240,,,,,,
16500,1740823249.572649750,56,192.168.80.128,142.250.75.110,4,6,64,TCP,32894,443,0,1910,2825,65535,,,,,,
16501,1740823249.572760676,62,142.250.75.98,192.168.80.128,4,6,128,TCP,443,44418,0,5437,2072,64240,,,,,,
16502,1740823249.573556700,2880,142.250.75.110,192.168.80.128,4,6,128,TCP,443,32894,2824,2825,1910,64240,,,,,,
16503,1740823249.573564577,56,192.168.80.128,142.250.75.110,4,6,64,TCP,32894,443,0,1910,5649,65535,,,,,,
16504,1740823249.573600146,606,192.168.80.128,146.75.120.84,4,17,64,QUIC,58531,443,,,,,,570,562,,,True
16505,1740823249.576101787,212,142.250.75.110,192.168.80.128,4,6,128,TLSv1.3,443,32894,156,5649,1910,64240,True,,,,,
16506,1740823249.576101888,2880,142.250.75.110,192.168.80.128,4,6,128,TLSv1.2,443,32910,2824,1,1910,64240,True,,,,,
16507,1740823249.576117706,56,192.168.80.128,142.250.75.110,4,6,64,TCP,32894,443,0,1910,5805,65535,,,,,,
16508,1740823249.576139128,56,192.168.80.128,142.250.75.110,4,6,64,TCP,32910,443,0,1910,2825,65535,,,,,,
16509,1740823249.577054733,1468,142.250.75.110,192.168.80.128,4,6,128,TCP,443,32910,1412,2825,1910,64240,,,,,,
16510,1740823249.577063043,56,192.168.80.128,142.250.75.110,4,6,64,TCP,32910,443,0,1910,4237,65535,,,,,,
16511,1740823249.578146887,1956,192.168.80.128,13.226.2.4,4,6,64,TLSv1,50562,443,1900,1,1,64240,True,,,,,
16512,1740823249.578307623,62,13.226.2.4,192.168.80.128,4,6,128,TCP,443,50562,0,1,1461,64240,,,,,,
16513,1740823249.578350184,62,13.226.2.4,192.168.80.128,4,6,128,TCP,443,50562,0,1,1901,64240,,,,,,
16514,1740823249.580724020,1956,192.168.80.128,142.250.75.174,4,6,64,TLSv1,40004,443,1900,1,1,64240,True,,,,,
16515,1740823249.581050227,62,142.250.75.174,192.168.80.128,4,6,128,TCP,443,40004,0,1,1461,64240,,,,,,
16516,1740823249.581210356,62,142.250.75.174,192.168.80.128,4,6,128,TCP,443,40004,0,1,1901,64240,,,,,,
16517,1740823249.585149872,495,192.168.80.128,2.17.190.73,4,6,64,TCP,34158,80,439,1,1,64240,,,,,,
16518,1740823249.585343481,62,2.17.190.73,192.168.80.128,4,6,128,TCP,80,34158,0,1,440,64240,,,,,,
16519,1740823249.585363185,76,192.168.80.128,142.250.75.110,4,6,64,TCP,32926,443,0,0,0,64240,,,,,,
16520,1740823249.585455300,1296,192.168.80.128,142.250.75.35,4,17,64,QUIC,35632,443,,,,,,1260,112,2,PING,False
16521,1740823249.585635084,120,192.168.80.128,142.250.75.110,4,6,64,TLSv1.3,32894,443,64,1910,5805,65535,True,,,,,
16522,1740823249.585812496,1625,142.250.75.110,192.168.80.128,4,6,128,TLSv1.3,443,32910,1569,4237,1910,64240,True,,,,,
16523,1740823249.585812540,62,2.17.190.73,192.168.80.128,4,6,128,TCP,80,34168,0,0,1,64240,,,,,,
16524,1740823249.585812569,107,160.8.235.4,192.168.80.128,4,6,128,TLSv1.2,443,51026,51,4057,2049,64239,True,,,,,
16525,1740823249.585812589,121,146.75.120.157,192.168.80.128,4,6,128,TLSv1.3,443,36918,65,4306,2360,64240,True,,,,,
16526,1740823249.585812607,672,142.250.75.98,192.168.80.128,4,6,128,TLSv1.3,443,44418,616,5437,2072,64240,True,,,,,
16527,1740823249.585824502,56,192.168.80.128,142.250.75.110,4,6,64,TCP,32910,443,0,1910,5806,65535,,,,,,
16528,1740823249.585846367,56,192.168.80.128,2.17.190.73,4,6,64,TCP,34168,80,0,1,1,64240,,,,,,
16529,1740823249.585874275,56,192.168.80.128,160.8.235.4,4,6,64,TCP,51026,443,0,2049,0,0,,,,,,
16530,1740823249.585890911,56,192.168.80.128,142.250.75.98,4,6,64,TCP,44418,443,0,2072,6053,65535,,,,,,
16531,1740823249.585936156,62,142.250.75.110,192.168.80.128,4,6,128,TCP,443,32894,0,5805,1974,64240,,,,,,
16532,1740823249.586816581,87,192.168.80.128,142.250.75.98,4,6,64,TLSv1.3,44418,443,31,2072,6053,65535,True,,,,,
16533,1740823249.586920895,62,142.250.75.98,192.168.80.128,4,6,128,TCP,443,44418,0,6053,2103,64240,,,,,,
16534,1740823249.587399606,83,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,35554,,,,,,47,39,,,True
16535,1740823249.587399624,96,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,35554,,,,,,60,52,,,True
16536,1740823249.587399643,100,157.240.195.15,192.168.80.128,4,17,128,QUIC,443,35554,,,,,,64,56,14209408,CONNECTION_CLOSE (Transport) Error code: NO_ERROR,False
16537,1740823249.592329646,87,192.168.80.128,146.75.120.157,4,6,64,TLSv1.3,36918,443,31,2360,4371,65535,True,,,,,
16538,1740823249.592431677,148,192.168.80.128,142.250.75.110,4,6,64,TLSv1.3,32894,443,92,1974,5805,65535,True,,,,,
16539,1740823249.592551594,1463,192.168.80.128,142.250.75.110,4,6,64,TLSv1.3,32894,443,1407,2066,5805,65535,True,,,,,
16540,1740823249.592604666,62,146.75.120.157,192.168.80.128,4,6,128,TCP,443,36918,0,4371,2391,64240,,,,,,
16541,1740823249.592604726,62,142.250.75.110,192.168.80.128,4,6,128,TCP,443,32894,0,5805,2066,64240,,,,,,
16542,1740823249.592648759,62,142.250.75.110,192.168.80.128,4,6,128,TCP,443,32894,0,5805,3473,64240,,,,,,
16543,1740823249.593405755,1038,178.249.97.23,192.168.80.128,4,6,128,TLSv1.2,443,58846,982,4201,1907,64239,True,,,,,
16544,1740823249.593405805,672,142.250.75.110,192.168.80.128,4,6,128,TLSv1.3,443,32894,616,5805,3473,64240,True,,,,,
16545,1740823249.593418640,56,192.168.80.128,178.249.97.23,4,6,64,TCP,58846,443,0,1907,0,0,,,,,,
16546,1740823249.594079233,87,142.250.75.98,192.168.80.128,4,6,128,TLSv1.3,443,44418,31,6053,2103,64240,True,,,,,
16547,1740823249.594079279,931,2.17.190.73,192.168.80.128,4,6,128,TCP,80,57728,875,4370,2636,64240,,,,,,
16548,1740823249.594574331,87,13.226.2.126,192.168.80.128,4,17,128,QUIC,443,57971,,,,,,51,43,,,True
16549,1740823249.595042055,62,142.250.75.110,192.168.80.128,4,6,128,TCP,443,32926,0,0,1,64240,,,,,,
16550,1740823249.595051294,56,192.168.80.128,142.250.75.110,4,6,64,TCP,32926,443,0,1,0,0,,,,,,
16551,1740823249.596072942,107,160.8.235.4,192.168.80.128,4,6,128,TLSv1.2,443,51038,51,4057,2048,64240,True,,,,,
16552,1740823249.602722656,1296,142.250.75.35,192.168.80.128,4,17,128,QUIC,443,35632,,,,,,1260,1252,3,ACK,False
16553,1740823249.604054877,87,142.250.75.110,192.168.80.128,4,6,128,TLSv1.3,443,32894,31,6421,3473,64240,True,,,,,
16554,1740823249.604456690,1296,142.250.75.35,192.168.80.128,4,17,128,QUIC,443,35632,,,,,,1260,1252,4,CRYPTO,False
16555,1740823249.604456772,349,142.250.75.35,192.168.80.128,4,17,128,QUIC,443,35632,,,,,,313,237,,,True
16556,1740823249.604456801,661,142.250.75.35,192.168.80.128,4,17,128,QUIC,443,35632,,,,,,625,617,,,True
16557,1740823249.604509789,72,142.250.75.35,192.168.80.128,4,17,128,QUIC,443,35632,,,,,,36,28,,,True
16558,1740823249.606072732,4878,13.226.2.4,192.168.80.128,4,6,128,TLSv1.2,443,50562,4822,1,1901,64240,True,,,,,
16559,1740823249.606072787,309,157.240.195.15,192.168.80.128,4,6,128,TLSv1.3,443,44156,253,2771,2062,64240,True,,,,,
16560,1740823249.606088124,56,192.168.80.128,13.226.2.4,4,6,64,TCP,50562,443,0,1901,4823,65535,,,,,,
16561,1740823249.606109892,56,192.168.80.128,157.240.195.15,4,6,64,TCP,44156,443,0,2062,3024,65535,,,,,,
16562,1740823249.611624363,62,146.75.120.157,192.168.80.128,4,6,128,TCP,443,36928,0,0,1,64240,,,,,,
16563,1740823249.611645585,56,192.168.80.128,146.75.120.157,4,6,64,TCP,36928,443,0,1,1,64240,,,,,,
16564,1740823249.616011847,87,192.168.80.128,157.240.195.15,4,6,64,TLSv1.3,44156,443,31,2062,3024,65535,True,,,,,
16565,1740823249.616169004,62,157.240.195.15,192.168.80.128,4,6,128,TCP,443,44156,0,3024,2093,64240,,,,,,
16566,1740823249.616225142,79,192.168.80.128,157.240.195.15,4,17,64,QUIC,59291,443,,,,,,43,35,,,True
16567,1740823249.621457399,120,192.168.80.128,142.250.75.110,4,6,64,TLSv1.3,32910,443,64,1910,5806,65535,True,,,,,
16568,1740823249.621731276,62,142.250.75.110,192.168.80.128,4,6,128,TCP,443,32910,0,5806,1974,64240,,,,,,
16569,1740823249.623029271,133,192.168.80.128,157.240.195.15,4,17,64,QUIC,35554,443,,,,,,97,50,,,True
16570,1740823249.623996609,121,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,35636,65,4250,2361,64240,True,,,,,
16571,1740823249.624811638,87,192.168.80.128,142.250.75.110,4,6,64,TLSv1.3,32894,443,31,3473,6452,65535,True,,,,,
16572,1740823249.625010251,62,142.250.75.110,192.168.80.128,4,6,128,TCP,443,32894,0,6452,3504,64240,,,,,,
16573,1740823249.627177521,672,142.250.75.110,192.168.80.128,4,6,128,TLSv1.3,443,32910,616,5806,1974,64240,True,,,,,
16574,1740823249.629956175,158,192.168.80.128,142.250.75.35,4,17,64,QUIC,35632,443,,,,,,122,82,,,True
16575,1740823249.630977323,165,192.168.80.128,142.250.75.110,4,6,64,TLSv1.3,32910,443,109,1974,6422,65535,True,,,,,
16576,1740823249.631071964,87,192.168.80.128,146.75.121.140,4,6,64,TLSv1.3,35636,443,31,2361,4315,65535,True,,,,,
16577,1740823249.631118668,87,192.168.80.128,142.250.75.110,4,6,64,TLSv1.3,32894,443,31,3504,6452,65535,True,,,,,
16578,1740823249.631124448,62,142.250.75.110,192.168.80.128,4,6,128,TCP,443,32910,0,6422,2083,64240,,,,,,
16579,1740823249.631163645,62,146.75.121.140,192.168.80.128,4,6,128,TCP,443,35636,0,4315,2392,64240,,,,,,
16580,1740823249.631241033,62,142.250.75.110,192.168.80.128,4,6,128,TCP,443,32894,0,6452,3535,64240,,,,,,
16581,1740823249.633090925,1963,192.168.80.128,146.75.120.157,4,6,64,TLSv1,36928,443,1907,1,1,64240,True,,,,,
16582,1740823249.633235524,62,146.75.120.157,192.168.80.128,4,6,128,TCP,443,36928,0,1,1461,64240,,,,,,
16583,1740823249.633235619,62,146.75.120.157,192.168.80.128,4,6,128,TCP,443,36928,0,1,1908,64240,,,,,,
16584,1740823249.634563969,87,142.250.75.110,192.168.80.128,4,6,128,TLSv1.3,443,32910,31,6422,2083,64240,True,,,,,
16585,1740823249.634564001,167,142.250.75.35,192.168.80.128,4,17,128,QUIC,443,35632,,,,,,131,123,,,True
16586,1740823249.634866704,56,192.168.80.128,2.17.190.73,4,6,64,TCP,57728,80,0,2636,5245,58123,,,,,,
16587,1740823249.634927515,56,192.168.80.128,142.250.75.98,4,6,64,TCP,44418,443,0,2103,6084,65535,,,,,,
16588,1740823249.634966600,575,192.168.80.128,142.250.75.110,4,6,64,TLSv1.3,32894,443,519,3535,6452,65535,True,,,,,
16589,1740823249.635056929,62,142.250.75.110,192.168.80.128,4,6,128,TCP,443,32894,0,6452,4054,64240,,,,,,
16590,1740823249.635185416,76,192.168.80.128,65.9.112.62,4,6,64,TCP,40824,443,0,0,0,64240,,,,,,
16591,1740823249.635270299,87,192.168.80.128,146.75.120.84,4,17,64,QUIC,58531,443,,,,,,51,43,,,True
16592,1740823249.635321540,87,192.168.80.128,13.226.2.126,4,17,64,QUIC,57971,443,,,,,,51,43,,,True
16593,1740823249.635459344,120,192.168.80.128,13.226.2.4,4,6,64,TLSv1.3,50562,443,64,1901,4823,65535,True,,,,,
16594,1740823249.635558352,62,13.226.2.4,192.168.80.128,4,6,128,TCP,443,50562,0,4823,1965,64240,,,,,,
16595,1740823249.636119149,80,192.168.80.128,142.250.75.110,4,6,64,TLSv1.3,32910,443,24,2083,6453,65535,True,,,,,
16596,1740823249.636169869,56,192.168.80.128,142.250.75.110,4,6,64,TCP,32910,443,0,2107,6453,65535,,,,,,
16597,1740823249.636334671,76,192.168.80.128,13.226.2.120,4,6,64,TCP,60892,443,0,0,0,64240,,,,,,
16598,1740823249.636380987,62,142.250.75.110,192.168.80.128,4,6,128,TCP,443,32910,0,6453,2107,64240,,,,,,
16599,1740823249.636381020,62,142.250.75.110,192.168.80.128,4,6,128,TCP,443,32910,0,6453,2108,64239,,,,,,
16600,1740823249.637868749,56,192.168.80.128,160.8.235.4,4,6,64,TCP,51038,443,0,2048,4108,65535,,,,,,
16601,1740823249.639697194,148,192.168.80.128,13.226.2.4,4,6,64,TLSv1.3,50562,443,92,1965,4823,65535,True,,,,,
16602,1740823249.639760398,87,192.168.80.128,142.250.75.110,4,6,64,TLSv1.3,32894,443,31,4054,6452,65535,True,,,,,
16603,1740823249.639882981,62,13.226.2.4,192.168.80.128,4,6,128,TCP,443,50562,0,4823,2057,64240,,,,,,
16604,1740823249.639883283,62,142.250.75.110,192.168.80.128,4,6,128,TCP,443,32894,0,6452,4085,64240,,,,,,
16605,1740823249.641089382,1468,142.250.75.104,192.168.80.128,4,6,128,TLSv1.2,443,60290,1412,1,1910,64240,True,,,,,
16606,1740823249.641116657,56,192.168.80.128,142.250.75.104,4,6,64,TCP,60290,443,0,1910,1413,65535,,,,,,
16607,1740823249.641460126,1468,142.250.75.104,192.168.80.128,4,6,128,TCP,443,60290,1412,1413,1910,64240,,,,,,
16608,1740823249.641469061,56,192.168.80.128,142.250.75.104,4,6,64,TCP,60290,443,0,1910,2825,65535,,,,,,
16609,1740823249.642492152,1468,142.250.75.104,192.168.80.128,4,6,128,TCP,443,60290,1412,2825,1910,64240,,,,,,
